e_rnd,avg_e_rnd,m_rnd,avg_m_rnd,e_low,avg_e_low,m_low,avg_m_low,e_hig,avg_e_hig,m_hig,avg_m_hig
-1.7849250000000001e+00,-1.6395624384236458e+00,9.2997500000000000e-01,8.1455658866995018e-01,-1.7849250000000001e+00,-1.7269243842364539e+00,9.2997500000000000e-01,9.0332136699507359e-01,-1.7849250000000001e+00,-1.6305848522167490e+00,9.2997500000000000e-01,7.8733380541871889e-01
-1.7408000000000001e+00,-1.6400587009803924e+00,9.1966250000000005e-01,8.1507181372548954e-01,-1.7408000000000001e+00,-1.7269924019607847e+00,9.1966250000000005e-01,9.0340147058823494e-01,-1.7408000000000001e+00,-1.6311251225490195e+00,9.1966250000000005e-01,7.8798247549019562e-01
-1.7409250000000001e+00,-1.6405507317073174e+00,9.1283749999999997e-01,8.1554871951219443e-01,-1.7409250000000001e+00,-1.7270603658536590e+00,9.1283749999999997e-01,9.0344749999999963e-01,-1.7409250000000001e+00,-1.6316607317073171e+00,9.1283749999999997e-01,7.8859152439024349e-01
-1.7477500000000001e+00,-1.6410711165048546e+00,9.1692499999999999e-01,8.1604083737864008e-01,-1.7477500000000001e+00,-1.7271608009708743e+00,9.1692499999999999e-01,9.0351292475728107e-01,-1.7477500000000001e+00,-1.6322242718446602e+00,9.1692499999999999e-01,7.8921450242718394e-01
-1.7644750000000000e+00,-1.6416672705314013e+00,9.3407499999999999e-01,8.1661105072463702e-01,-1.7644750000000000e+00,-1.7273410628019328e+00,9.3407499999999999e-01,9.0366056763284985e-01,-1.7644750000000000e+00,-1.6328631642512077e+00,9.3407499999999999e-01,7.8991431159420245e-01
-1.7277500000000001e+00,-1.6420811298076927e+00,9.2098749999999996e-01,8.1711286057692234e-01,-1.7277500000000001e+00,-1.7273430288461544e+00,9.2098749999999996e-01,9.0374387019230729e-01,-1.7277500000000001e+00,-1.6333193509615387e+00,9.2098749999999996e-01,7.9054447115384563e-01
-1.6478750000000000e+00,-1.6421088516746416e+00,8.9986250000000001e-01,8.1750879186602810e-01,-1.6478750000000000e+00,-1.7269627990430627e+00,8.9986250000000001e-01,9.0372529904306187e-01,-1.6478750000000000e+00,-1.6333889952153111e+00,8.9986250000000001e-01,7.9106752392344459e-01
-1.7011000000000001e+00,-1.6423897619047623e+00,9.0963750000000010e-01,8.1794749999999938e-01,-1.7011000000000001e+00,-1.7268396428571433e+00,9.0963750000000010e-01,9.0375345238095206e-01,-1.7011000000000001e+00,-1.6337114285714287e+00,9.0963750000000010e-01,7.9163214285714245e-01
-1.7399750000000000e+00,-1.6428522511848347e+00,9.1886250000000003e-01,8.1842577014217943e-01,-1.7399750000000000e+00,-1.7269018957345978e+00,9.1886250000000003e-01,9.0382505924170575e-01,-1.7399750000000000e+00,-1.6342150473933652e+00,9.1886250000000003e-01,7.9223513033175308e-01
-1.7331250000000000e+00,-1.6432780660377362e+00,9.0006249999999999e-01,8.1881084905660306e-01,-1.7331250000000000e+00,-1.7269312500000005e+00,9.0006249999999999e-01,9.0380731132075431e-01,-1.7331250000000000e+00,-1.6346816037735850e+00,9.0006249999999999e-01,7.9274374999999953e-01
-1.6918750000000000e+00,-1.6435062206572773e+00,8.7791250000000010e-01,8.1908832159624345e-01,-1.6918750000000000e+00,-1.7267666666666670e+00,8.7791250000000010e-01,9.0368573943661934e-01,-1.6918750000000000e+00,-1.6349501173708920e+00,8.7791250000000010e-01,7.9314360328638456e-01
-1.6743999999999999e+00,-1.6436505841121498e+00,8.7900000000000000e-01,8.1936828271027962e-01,-1.6743999999999999e+00,-1.7265219626168227e+00,8.7900000000000000e-01,9.0357038551401825e-01,-1.6743999999999999e+00,-1.6351344626168223e+00,8.7900000000000000e-01,7.9354480140186867e-01
-1.7497999999999998e+00,-1.6441443023255815e+00,9.0135000000000010e-01,8.1974959302325512e-01,-1.7497999999999998e+00,-1.7266302325581397e+00,9.0135000000000010e-01,9.0356005813953444e-01,-1.7497999999999998e+00,-1.6356677906976742e+00,9.0135000000000010e-01,7.9404622093023214e-01
-1.7079499999999999e+00,-1.6444396990740742e+00,8.9113749999999992e-01,8.2008009259259196e-01,-1.7079499999999999e+00,-1.7265437500000003e+00,8.9113749999999992e-01,9.0350254629629589e-01,-1.7079499999999999e+00,-1.6360024305555554e+00,8.9113749999999992e-01,7.9449571759259219e-01
-1.6878249999999999e+00,-1.6446396313364056e+00,8.8405000000000000e-01,8.2037488479262610e-01,-1.6878249999999999e+00,-1.7263653225806452e+00,8.8405000000000000e-01,9.0341290322580614e-01,-1.6878249999999999e+00,-1.6362412442396310e+00,8.8405000000000000e-01,7.9490841013824842e-01
-1.6517500000000001e+00,-1.6446722477064220e+00,8.8141250000000004e-01,8.2065487385321045e-01,-1.6517500000000001e+00,-1.7260230504587157e+00,8.8141250000000004e-01,9.0331198394495382e-01,-1.6517500000000001e+00,-1.6363123853211006e+00,8.8141250000000004e-01,7.9530521788990793e-01
-1.5471500000000000e+00,-1.6442269406392693e+00,8.4751250000000000e-01,8.2077751141552457e-01,-1.5471500000000000e+00,-1.7252062785388129e+00,8.4751250000000000e-01,9.0305719178082156e-01,-1.5471500000000000e+00,-1.6359052511415522e+00,8.4751250000000000e-01,7.9554360730593576e-01
-1.6513000000000000e+00,-1.6442590909090908e+00,8.8790000000000002e-01,8.2108261363636303e-01,-1.6513000000000000e+00,-1.7248703409090909e+00,8.8790000000000002e-01,9.0298829545454518e-01,-1.6513000000000000e+00,-1.6359752272727268e+00,8.8790000000000002e-01,7.9596340909090879e-01
-1.7259500000000001e+00,-1.6446287330316740e+00,9.1372500000000001e-01,8.2150180995475053e-01,-1.7259500000000001e+00,-1.7248752262443439e+00,9.1372500000000001e-01,9.0303687782805397e-01,-1.7259500000000001e+00,-1.6363823529411761e+00,9.1372500000000001e-01,7.9649626696832543e-01
-1.7940000000000000e+00,-1.6453015765765764e+00,9.4343750000000004e-01,8.2205106981981924e-01,-1.7940000000000000e+00,-1.7251865990990991e+00,9.4343750000000004e-01,9.0321886261261219e-01,-1.7940000000000000e+00,-1.6370923423423418e+00,9.4343750000000004e-01,7.9715816441441401e-01
-1.8077250000000000e+00,-1.6460299327354257e+00,9.4902500000000001e-01,8.2262045964125496e-01,-1.8077250000000000e+00,-1.7255567264573990e+00,9.4902500000000001e-01,9.0342427130044811e-01,-1.8077250000000000e+00,-1.6378575112107618e+00,9.4902500000000001e-01,7.9783918161434941e-01
-1.7581499999999999e+00,-1.6465304687499998e+00,9.2613749999999995e-01,8.2308258928571376e-01,-1.7581499999999999e+00,-1.7257022321428572e+00,9.2613749999999995e-01,9.0352566964285685e-01,-1.7581499999999999e+00,-1.6383945312499997e+00,9.2613749999999995e-01,7.9841194196428533e-01
-1.7356499999999999e+00,-1.6469265555555554e+00,9.2107499999999998e-01,8.2351811111111062e-01,-1.7356499999999999e+00,-1.7257464444444446e+00,9.2107499999999998e-01,9.0360366666666636e-01,-1.7356499999999999e+00,-1.6388267777777774e+00,9.2107499999999998e-01,7.9895711111111078e-01
-1.7250250000000000e+00,-1.6472721238938053e+00,9.1116249999999999e-01,8.2390591814159231e-01,-1.7250250000000000e+00,-1.7257432522123894e+00,9.1116249999999999e-01,9.0363711283185810e-01,-1.7250250000000000e+00,-1.6392081858407077e+00,9.1116249999999999e-01,7.9945359513274294e-01
-1.7199250000000001e+00,-1.6475921806167400e+00,9.1825000000000001e-01,8.2432153083700388e-01,-1.7199250000000001e+00,-1.7257176211453746e+00,9.1825000000000001e-01,9.0370148678414064e-01,-1.7199250000000001e+00,-1.6395637665198235e+00,9.1825000000000001e-01,7.9997692731277492e-01
-1.7103750000000000e+00,-1.6478675438596491e+00,9.0332499999999993e-01,8.2466803728070115e-01,-1.7103750000000000e+00,-1.7256503289473686e+00,9.0332499999999993e-01,9.0369983552631550e-01,-1.7103750000000000e+00,-1.6398743421052628e+00,9.0332499999999993e-01,8.0043020833333289e-01
-1.7643500000000001e+00,-1.6483762008733622e+00,9.1552499999999992e-01,8.2506479257641863e-01,-1.7643500000000001e+00,-1.7258193231441048e+00,9.1552499999999992e-01,9.0375147379912635e-01,-1.7643500000000001e+00,-1.6404179039301305e+00,9.1552499999999992e-01,8.0093280567685554e-01
-1.7035250000000000e+00,-1.6486159782608696e+00,8.8258750000000008e-01,8.2531489130434721e-01,-1.7035250000000000e+00,-1.7257223913043478e+00,8.8258750000000008e-01,9.0365945652173885e-01,-1.7035250000000000e+00,-1.6406922826086954e+00,8.8258750000000008e-01,8.0128782608695615e-01
-1.6994250000000000e+00,-1.6488359307359308e+00,8.9387499999999998e-01,8.2561168831168774e-01,-1.6994250000000000e+00,-1.7256085497835498e+00,8.9387499999999998e-01,9.0361709956709924e-01,-1.6994250000000000e+00,-1.6409465367965366e+00,8.9387499999999998e-01,8.0168863636363608e-01
-1.6281500000000000e+00,-1.6487467672413794e+00,8.5459999999999992e-01,8.2573663793103402e-01,-1.6281500000000000e+00,-1.7251884698275863e+00,8.5459999999999992e-01,9.0340581896551697e-01,-1.6281500000000000e+00,-1.6408913793103446e+00,8.5459999999999992e-01,8.0191670258620662e-01
-1.7024000000000001e+00,-1.6489770386266096e+00,8.8097499999999995e-01,8.2597371244635143e-01,-1.7024000000000001e+00,-1.7250906652360518e+00,8.8097499999999995e-01,9.0330954935622298e-01,-1.7024000000000001e+00,-1.6411553648068669e+00,8.8097499999999995e-01,8.0225600858369073e-01
-1.7244249999999999e+00,-1.6492994658119660e+00,8.9680000000000004e-01,8.2627638888888844e-01,-1.7244249999999999e+00,-1.7250878205128206e+00,8.9680000000000004e-01,9.0328173076923057e-01,-1.7244249999999999e+00,-1.6415112179487177e+00,8.9680000000000004e-01,8.0266004273504254e-01
-1.6813250000000000e+00,-1.6494357446808512e+00,8.9676249999999991e-01,8.2657632978723361e-01,-1.6813250000000000e+00,-1.7249015957446812e+00,8.9676249999999991e-01,9.0325398936170187e-01,-1.6813250000000000e+00,-1.6416806382978721e+00,8.9676249999999991e-01,8.0306047872340403e-01
-1.6102250000000000e+00,-1.6492695974576272e+00,8.8023750000000012e-01,8.2680370762711819e-01,-1.6102250000000000e+00,-1.7244156779661020e+00,8.8023750000000012e-01,9.0315646186440657e-01,-1.6102250000000000e+00,-1.6415473516949153e+00,8.8023750000000012e-01,8.0338749999999970e-01
-1.7250999999999999e+00,-1.6495895569620256e+00,9.2378749999999998e-01,8.2721292194092777e-01,-1.7250999999999999e+00,-1.7244185654008441e+00,9.2378749999999998e-01,9.0324351265822767e-01,-1.7250999999999999e+00,-1.6418998945147678e+00,9.2378749999999998e-01,8.0389551687763683e-01
-1.8527250000000002e+00,-1.6504430672268910e+00,9.6150000000000002e-01,8.2777715336134405e-01,-1.8527250000000002e+00,-1.7249576680672274e+00,9.6150000000000002e-01,9.0348828781512580e-01,-1.8527250000000002e+00,-1.6427857142857143e+00,9.6150000000000002e-01,8.0455772058823505e-01
-1.7871000000000001e+00,-1.6510148535564857e+00,9.3771249999999995e-01,8.2823713389121290e-01,-1.7871000000000001e+00,-1.7252176778242683e+00,9.3771249999999995e-01,9.0363148535564830e-01,-1.7871000000000001e+00,-1.6433895397489540e+00,9.3771249999999995e-01,8.0511485355648515e-01
-1.7998500000000002e+00,-1.6516350000000002e+00,9.4503749999999997e-01,8.2872380208333296e-01,-1.7998500000000002e+00,-1.7255286458333337e+00,9.4503749999999997e-01,9.0380401041666647e-01,-1.7998500000000002e+00,-1.6440414583333334e+00,9.4503749999999997e-01,8.0569786458333315e-01
-1.8299250000000000e+00,-1.6523747925311205e+00,9.5526250000000001e-01,8.2924885892116140e-01,-1.8299250000000000e+00,-1.7259618257261415e+00,9.5526250000000001e-01,9.0401753112033179e-01,-1.8299250000000000e+00,-1.6448127593360997e+00,9.5526250000000001e-01,8.0631846473029023e-01
-1.7629499999999998e+00,-1.6528317148760332e+00,9.3216250000000000e-01,8.2967412190082612e-01,-1.7629499999999998e+00,-1.7261146694214879e+00,9.3216250000000000e-01,9.0413383264462799e-01,-1.7629499999999998e+00,-1.6453009297520662e+00,9.3216250000000000e-01,8.0683848140495851e-01
-1.7255250000000002e+00,-1.6531308641975311e+00,9.0961250000000005e-01,8.3000308641975273e-01,-1.7255250000000002e+00,-1.7261122427983544e+00,9.0961250000000005e-01,9.0415637860082299e-01,-1.7255250000000002e+00,-1.6456310699588477e+00,9.0961250000000005e-01,8.0726141975308630e-01
-1.7783500000000001e+00,-1.6536440573770494e+00,9.2677499999999990e-01,8.3039969262295044e-01,-1.7783500000000001e+00,-1.7263263319672135e+00,9.2677499999999990e-01,9.0424907786885234e-01,-1.7783500000000001e+00,-1.6461749999999999e+00,9.2677499999999990e-01,8.0775122950819656e-01
-1.7818250000000000e+00,-1.6541672448979594e+00,9.1657500000000003e-01,8.3075142857142825e-01,-1.7818250000000000e+00,-1.7265528571428577e+00,9.1657500000000003e-01,9.0429938775510188e-01,-1.7818250000000000e+00,-1.6467286734693878e+00,9.1657500000000003e-01,8.0819540816326507e-01
-1.6956750000000000e+00,-1.6543359756097564e+00,8.9280000000000004e-01,8.3100365853658498e-01,-1.6956750000000000e+00,-1.7264273373983745e+00,8.9280000000000004e-01,9.0425264227642266e-01,-1.6956750000000000e+00,-1.6469276422764227e+00,8.9280000000000004e-01,8.0853932926829253e-01
-1.7528999999999999e+00,-1.6547350202429154e+00,9.2141249999999997e-01,8.3136968623481744e-01,-1.7528999999999999e+00,-1.7265345141700410e+00,9.2141249999999997e-01,9.0432211538461527e-01,-1.7528999999999999e+00,-1.6473566801619435e+00,9.2141249999999997e-01,8.0899630566801595e-01
-1.7261500000000001e+00,-1.6550229838709682e+00,9.1601249999999990e-01,8.3171098790322540e-01,-1.7261500000000001e+00,-1.7265329637096780e+00,9.1601249999999990e-01,9.0436925403225787e-01,-1.7261500000000001e+00,-1.6476743951612904e+00,9.1601249999999990e-01,8.0942782258064494e-01
-1.6895500000000001e+00,-1.6551616465863457e+00,8.9297499999999996e-01,8.3195702811244943e-01,-1.6895500000000001e+00,-1.7263844377510045e+00,8.9297499999999996e-01,9.0432349397590350e-01,-1.6895500000000001e+00,-1.6478425702811246e+00,8.9297499999999996e-01,8.0976335341365446e-01
-1.6807749999999999e+00,-1.6552641000000003e+00,8.7876250000000000e-01,8.3214424999999959e-01,-1.6807749999999999e+00,-1.7262020000000005e+00,8.7876250000000000e-01,9.0422124999999987e-01,-1.6807749999999999e+00,-1.6479743000000000e+00,8.7876250000000000e-01,8.1003934999999982e-01
-1.7079249999999999e+00,-1.6554739043824704e+00,8.9489999999999992e-01,8.3239427290836621e-01,-1.7079249999999999e+00,-1.7261291832669328e+00,8.9489999999999992e-01,9.0418411354581663e-01,-1.7079249999999999e+00,-1.6482131474103585e+00,8.9489999999999992e-01,8.1037744023904368e-01
-1.7227749999999999e+00,-1.6557409722222225e+00,8.9851249999999994e-01,8.3265664682539653e-01,-1.7227749999999999e+00,-1.7261158730158734e+00,8.9851249999999994e-01,9.0416160714285698e-01,-1.7227749999999999e+00,-1.6485090277777779e+00,8.9851249999999994e-01,8.1072718253968235e-01
-1.7749250000000001e+00,-1.6562120553359687e+00,9.1678749999999998e-01,8.3298917984189691e-01,-1.7749250000000001e+00,-1.7263087944664035e+00,9.1678749999999998e-01,9.0421151185770743e-01,-1.7749250000000001e+00,-1.6490086956521739e+00,9.1678749999999998e-01,8.1114639328063221e-01
-1.7603000000000000e+00,-1.6566218503937009e+00,9.1090000000000004e-01,8.3329591535433034e-01,-1.7603000000000000e+00,-1.7264426181102366e+00,9.1090000000000004e-01,9.0423784448818889e-01,-1.7603000000000000e+00,-1.6494468503937008e+00,9.1090000000000004e-01,8.1153912401574790e-01
-1.7057749999999998e+00,-1.6568146078431376e+00,8.9241249999999994e-01,8.3352774509803895e-01,-1.7057749999999998e+00,-1.7263615686274514e+00,8.9241249999999994e-01,9.0419147058823524e-01,-1.7057749999999998e+00,-1.6496677450980393e+00,8.9241249999999994e-01,8.1185627450980380e-01
-1.6603250000000001e+00,-1.6568283203125003e+00,8.8577499999999998e-01,8.3373183593749967e-01,-1.6603250000000001e+00,-1.7261036132812504e+00,8.8577499999999998e-01,9.0411953124999989e-01,-1.6603250000000001e+00,-1.6497093750000000e+00,8.8577499999999998e-01,8.1214501953124985e-01
-1.7616000000000001e+00,-1.6572359922178990e+00,9.1044999999999998e-01,8.3403035019455218e-01,-1.7616000000000001e+00,-1.7262417315175100e+00,9.1044999999999998e-01,9.0414416342412440e-01,-1.7616000000000001e+00,-1.6501447470817121e+00,9.1044999999999998e-01,8.1252752918287918e-01
-1.7304750000000002e+00,-1.6575198643410856e+00,9.0532499999999994e-01,8.3430668604651126e-01,-1.7304750000000002e+00,-1.7262581395348842e+00,9.0532499999999994e-01,9.0414874031007741e-01,-1.7304750000000002e+00,-1.6504561046511628e+00,9.0532499999999994e-01,8.1288720930232539e-01
-1.7321500000000001e+00,-1.6578080115830118e+00,9.1828750000000003e-01,8.3463093629343599e-01,-1.7321500000000001e+00,-1.7262808880308884e+00,9.1828750000000003e-01,9.0420333011582998e-01,-1.7321500000000001e+00,-1.6507715250965251e+00,9.1828750000000003e-01,8.1329416023166001e-01
-1.6831000000000000e+00,-1.6579052884615388e+00,9.0321250000000008e-01,8.3489471153846118e-01,-1.6831000000000000e+00,-1.7261148076923081e+00,9.0321250000000008e-01,9.0419951923076902e-01,-1.6831000000000000e+00,-1.6508958653846155e+00,9.0321250000000008e-01,8.1363999999999981e-01
-1.7251249999999998e+00,-1.6581628352490425e+00,9.1366249999999993e-01,8.3519650383141719e-01,-1.7251249999999998e+00,-1.7261110153256709e+00,9.1366249999999993e-01,9.0423577586206871e-01,-1.7251249999999998e+00,-1.6511802681992338e+00,9.1366249999999993e-01,8.1402322796934845e-01
-1.7509000000000001e+00,-1.6585167938931300e+00,9.1617500000000007e-01,8.3550558206106829e-01,-1.7509000000000001e+00,-1.7262056297709927e+00,9.1617500000000007e-01,9.0428134541984717e-01,-1.7509000000000001e+00,-1.6515608778625954e+00,9.1617500000000007e-01,8.1441312022900747e-01
-1.8193999999999999e+00,-1.6591285171102663e+00,9.3796250000000003e-01,8.3589515209125431e-01,-1.8193999999999999e+00,-1.7265599809885934e+00,9.3796250000000003e-01,9.0440941064638769e-01,-1.8193999999999999e+00,-1.6521990494296577e+00,9.3796250000000003e-01,8.1488288973384004e-01
-1.8631750000000000e+00,-1.6599014204545457e+00,9.6136250000000001e-01,8.3637040719696931e-01,-1.8631750000000000e+00,-1.7270774621212124e+00,9.6136250000000001e-01,9.0462514204545441e-01,-1.8631750000000000e+00,-1.6529982007575759e+00,9.6136250000000001e-01,8.1543773674242404e-01
-1.8613000000000000e+00,-1.6606614150943397e+00,9.6373750000000002e-01,8.3685103773584868e-01,-1.8613000000000000e+00,-1.7275839622641513e+00,9.6373750000000002e-01,9.0484820754716966e-01,-1.8613000000000000e+00,-1.6537842452830189e+00,9.6373750000000002e-01,8.1599735849056587e-01
-1.8709000000000000e+00,-1.6614517857142859e+00,9.6385000000000010e-01,8.3732847744360872e-01,-1.8709000000000000e+00,-1.7281227443609026e+00,9.6385000000000010e-01,9.0507001879699234e-01,-1.8709000000000000e+00,-1.6546004699248122e+00,9.6385000000000010e-01,8.1655319548872163e-01
-1.7756000000000001e+00,-1.6618793071161051e+00,9.3138750000000003e-01,8.3768075842696599e-01,-1.7756000000000001e+00,-1.7283005617977534e+00,9.3138750000000003e-01,9.0516858614232198e-01,-1.7756000000000001e+00,-1.6550536516853933e+00,9.3138750000000003e-01,8.1698328651685381e-01
-1.8156999999999999e+00,-1.6624532649253732e+00,9.4188749999999999e-01,8.3806958955223854e-01,-1.8156999999999999e+00,-1.7286266791044780e+00,9.4188749999999999e-01,9.0530559701492530e-01,-1.8156999999999999e+00,-1.6556530783582091e+00,9.4188749999999999e-01,8.1744934701492522e-01
-1.7848249999999999e+00,-1.6629081784386619e+00,9.3297500000000000e-01,8.3842239776951644e-01,-1.7848249999999999e+00,-1.7288355947955396e+00,9.3297500000000000e-01,9.0540845724907060e-01,-1.7848249999999999e+00,-1.6561332713754648e+00,9.3297500000000000e-01,8.1787881040892185e-01
-1.7679750000000001e+00,-1.6632973148148149e+00,9.3068749999999989e-01,8.3876412037037007e-01,-1.7679750000000001e+00,-1.7289805555555560e+00,9.3068749999999989e-01,9.0550208333333326e-01,-1.7679750000000001e+00,-1.6565475000000001e+00,9.3068749999999989e-01,8.1829662037037032e-01
-1.7215499999999999e+00,-1.6635122693726938e+00,9.2409999999999992e-01,8.3907901291512887e-01,-1.7215499999999999e+00,-1.7289531365313657e+00,9.2409999999999992e-01,9.0557071033210335e-01,-1.7215499999999999e+00,-1.6567873616236162e+00,9.2409999999999992e-01,8.1868703874538740e-01
-1.7086750000000002e+00,-1.6636783088235294e+00,9.0502499999999997e-01,8.3932146139705843e-01,-1.7086750000000002e+00,-1.7288785845588239e+00,9.0502499999999997e-01,9.0556870404411760e-01,-1.7086750000000002e+00,-1.6569781250000002e+00,9.0502499999999997e-01,8.1900445772058816e-01
-1.6817500000000001e+00,-1.6637445054945055e+00,8.7402500000000005e-01,8.3944858058608018e-01,-1.6817500000000001e+00,-1.7287059523809529e+00,8.7402500000000005e-01,9.0545315934065929e-01,-1.6817500000000001e+00,-1.6570688644688649e+00,8.7402500000000005e-01,8.1920599816849804e-01
-1.6936750000000000e+00,-1.6638537408759124e+00,9.0229999999999999e-01,8.3967796532846672e-01,-1.6936750000000000e+00,-1.7285781021897815e+00,9.0229999999999999e-01,9.0544165145985389e-01,-1.6936750000000000e+00,-1.6572024635036500e+00,9.0229999999999999e-01,8.1950926094890497e-01
-1.7581249999999999e+00,-1.6641965454545453e+00,9.3428749999999994e-01,8.4002199999999960e-01,-1.7581249999999999e+00,-1.7286855454545460e+00,9.3428749999999994e-01,9.0554654545454538e-01,-1.7581249999999999e+00,-1.6575694545454549e+00,9.3428749999999994e-01,8.1992663636363627e-01
-1.7887999999999999e+00,-1.6646480072463767e+00,9.4177499999999992e-01,8.4039067028985470e-01,-1.7887999999999999e+00,-1.7289033514492758e+00,9.4177499999999992e-01,9.0567780797101449e-01,-1.7887999999999999e+00,-1.6580449275362321e+00,9.4177499999999992e-01,8.2036811594202896e-01
-1.7851249999999999e+00,-1.6650829422382669e+00,9.3334999999999990e-01,8.4072626353790580e-01,-1.7851249999999999e+00,-1.7291063176895312e+00,9.3334999999999990e-01,9.0577770758122733e-01,-1.7851249999999999e+00,-1.6585037003610110e+00,9.3334999999999990e-01,8.2077599277978330e-01
-1.7483250000000001e+00,-1.6653823741007194e+00,9.1217499999999996e-01,8.4098327338129453e-01,-1.7483250000000001e+00,-1.7291754496402882e+00,9.1217499999999996e-01,9.0580071942446039e-01,-1.7483250000000001e+00,-1.6588267985611513e+00,9.1217499999999996e-01,8.2110476618705019e-01
-1.7611000000000001e+00,-1.6657254480286738e+00,9.2562500000000003e-01,8.4128664874551928e-01,-1.7611000000000001e+00,-1.7292898745519718e+00,9.2562500000000003e-01,9.0587177419354825e-01,-1.7611000000000001e+00,-1.6591933691756275e+00,9.2562500000000003e-01,8.2147939068100340e-01
-1.7838250000000000e+00,-1.6661472321428570e+00,9.3892500000000001e-01,8.4163535714285675e-01,-1.7838250000000000e+00,-1.7294846428571433e+00,9.3892500000000001e-01,9.0598982142857132e-01,-1.7838250000000000e+00,-1.6596384821428574e+00,9.3892500000000001e-01,8.2189883928571417e-01
-1.8227750000000000e+00,-1.6667046263345193e+00,9.5333749999999995e-01,8.4203287366548007e-01,-1.8227750000000000e+00,-1.7298166370106765e+00,9.5333749999999995e-01,9.0615831850533801e-01,-1.8227750000000000e+00,-1.6602190391459077e+00,9.5333749999999995e-01,8.2236659252669031e-01
-1.8511750000000000e+00,-1.6673587765957445e+00,9.5802499999999990e-01,8.4244419326241093e-01,-1.8511750000000000e+00,-1.7302469858156031e+00,9.5802499999999990e-01,9.0634224290780130e-01,-1.8511750000000000e+00,-1.6608961879432627e+00,9.5802499999999990e-01,8.2284765070921972e-01
-1.7885000000000000e+00,-1.6677868374558302e+00,9.3594999999999995e-01,8.4277460247349778e-01,-1.7885000000000000e+00,-1.7304528268551240e+00,9.3594999999999995e-01,9.0644686395759710e-01,-1.7885000000000000e+00,-1.6613470848056540e+00,9.3594999999999995e-01,8.2324730565371007e-01
-1.7391500000000000e+00,-1.6680381161971829e+00,9.1792499999999999e-01,8.4303921654929537e-01,-1.7391500000000000e+00,-1.7304834507042257e+00,9.1792499999999999e-01,9.0648727992957745e-01,-1.7391500000000000e+00,-1.6616210387323946e+00,9.1792499999999999e-01,8.2358067781690125e-01
-1.6983250000000001e+00,-1.6681443859649121e+00,8.9728750000000002e-01,8.4322956140350835e-01,-1.6983250000000001e+00,-1.7303706140350881e+00,8.9728750000000002e-01,9.0645500000000001e-01,-1.6983250000000001e+00,-1.6617498245614037e+00,8.9728750000000002e-01,8.2383929824561386e-01
-1.7177500000000001e+00,-1.6683178321678320e+00,9.0193749999999995e-01,8.4343483391608354e-01,-1.7177500000000001e+00,-1.7303264860139864e+00,9.0193749999999995e-01,9.0643920454545446e-01,-1.7177500000000001e+00,-1.6619456293706296e+00,9.0193749999999995e-01,8.2411236888111872e-01
-1.7489500000000000e+00,-1.6685987804878046e+00,8.9897499999999997e-01,8.4362835365853628e-01,-1.7489500000000000e+00,-1.7303913763066205e+00,8.9897499999999997e-01,9.0641319686411148e-01,-1.7489500000000000e+00,-1.6622487804878052e+00,8.9897499999999997e-01,8.2437321428571420e-01
-1.7581000000000000e+00,-1.6689095486111110e+00,8.9346249999999994e-01,8.4380138888888867e-01,-1.7581000000000000e+00,-1.7304875868055560e+00,8.9346249999999994e-01,9.0636822916666659e-01,-1.7581000000000000e+00,-1.6625815972222227e+00,8.9346249999999994e-01,8.2461310763888873e-01
-1.7909500000000000e+00,-1.6693318339100345e+00,9.1538749999999991e-01,8.4404909169550146e-01,-1.7909500000000000e+00,-1.7306967993079589e+00,9.1538749999999991e-01,9.0639943771626297e-01,-1.7909500000000000e+00,-1.6630257785467133e+00,9.1538749999999991e-01,8.2492720588235291e-01
-1.8059749999999999e+00,-1.6698030172413791e+00,9.4169999999999998e-01,8.4438581896551701e-01,-1.8059749999999999e+00,-1.7309563793103453e+00,9.4169999999999998e-01,9.0652116379310355e-01,-1.8059749999999999e+00,-1.6635187068965522e+00,9.4169999999999998e-01,8.2532987068965513e-01
-1.8058500000000002e+00,-1.6702705326460481e+00,9.4412499999999999e-01,8.4472856529209606e-01,-1.8058500000000002e+00,-1.7312137457044678e+00,9.4412499999999999e-01,9.0665038659793817e-01,-1.8058500000000002e+00,-1.6640078178694164e+00,9.4412499999999999e-01,8.2573810137457038e-01
-1.8043500000000001e+00,-1.6707297089041095e+00,9.4181250000000005e-01,8.4506104452054775e-01,-1.8043500000000001e+00,-1.7314642123287676e+00,9.4181250000000005e-01,9.0677080479452066e-01,-1.8043500000000001e+00,-1.6644884417808226e+00,9.4181250000000005e-01,8.2613561643835609e-01
-1.7736000000000001e+00,-1.6710808020477814e+00,9.3037499999999995e-01,8.4535221843003394e-01,-1.7736000000000001e+00,-1.7316080204778161e+00,9.3037499999999995e-01,9.0685136518771348e-01,-1.7736000000000001e+00,-1.6648608361774750e+00,9.3037499999999995e-01,8.2649138225255969e-01
-1.7202500000000001e+00,-1.6712480442176871e+00,8.9665000000000006e-01,8.4552670068027191e-01,-1.7202500000000001e+00,-1.7315693877551026e+00,8.9665000000000006e-01,9.0681666666666694e-01,-1.7202500000000001e+00,-1.6650492346938783e+00,8.9665000000000006e-01,8.2673001700680260e-01
