L = 100 MC cycles = 5000000 Repetitions = 1
T,e_avg,m_avg,Cv,chi,e_err,m_err,Cv_err,chi_err
2.2500000000000000e+00,-1.4631366260292056e+00,6.7138736241648145e-01,1.0512038230454921e+01,9.4777366381841901e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2553571428571431e+00,-1.4514267539747954e+00,6.4457933141828361e-01,1.1014355679211022e+01,1.3878677901369110e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2607142857142857e+00,-1.4404602043768728e+00,6.2218501345069110e-01,1.1502925221836568e+01,1.5505558862003983e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2660714285714287e+00,-1.4278073499579933e+00,5.8648699420684058e-01,1.2519194718304277e+01,2.1479410274872706e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2714285714285714e+00,-1.4141435029245850e+00,5.4301997905981347e-01,1.2630298575872184e+01,2.7261900492710174e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2767857142857144e+00,-1.4028723355951183e+00,5.1760039725945128e-01,1.2547412430852653e+01,2.8077533891846389e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2821428571428570e+00,-1.3887569212162445e+00,4.6649323559511741e-01,1.2778036332067847e+01,3.3687967112962792e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2875000000000001e+00,-1.3753589720744144e+00,4.1327426477695534e-01,1.2251681934008003e+01,3.5427974796776175e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2928571428571431e+00,-1.3636879618003577e+00,3.7894282736147178e-01,1.2546044356560708e+01,3.6205890705711602e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2982142857142858e+00,-1.3522536318223677e+00,3.4409347151430297e-01,1.1177317408454419e+01,3.2939669352115357e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3035714285714288e+00,-1.3411643383156613e+00,3.0481633169833972e-01,1.0284599084645510e+01,3.1006969392796776e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3089285714285714e+00,-1.3309520781036199e+00,2.7799016096019175e-01,9.7865549744933844e+00,2.8018714444789970e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3142857142857145e+00,-1.3205760689097810e+00,2.4679013946789310e-01,9.5501214931219813e+00,2.5422536151594213e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3196428571428571e+00,-1.3113971651930356e+00,2.2871734555711182e-01,9.1218291906207796e+00,2.1883846019845186e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3250000000000002e+00,-1.3026732700460084e+00,2.0801444581316214e-01,8.6499233811497689e+00,1.9104447959580497e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
