L = 40 MC cycles = 1000000 Repetitions = 1
T,e_avg,m_avg,Cv,chi,e_err,m_err,Cv_err,chi_err
2.3620689655172415e+00,-1.2575822510009993e+00,3.3209712290415438e-01,7.9327784399106172e+00,6.0052028537618646e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3758620689655174e+00,-1.2380051817442446e+00,3.0090423783158188e-01,7.9569993551869995e+00,5.5581961471952781e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3896551724137929e+00,-1.2165899884259248e+00,2.7364882773398419e-01,7.0135049299726964e+00,5.0280244998113830e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4034482758620692e+00,-1.2020765359109113e+00,2.5169901620370377e-01,6.7965093062841335e+00,4.5172711186389172e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4172413793103447e+00,-1.1864056306306305e+00,2.3137588369619624e-01,6.7498471449708450e+00,3.8265540980357017e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4310344827586206e+00,-1.1700168840715726e+00,2.1381465371621616e-01,6.1419389770654380e+00,3.6703748007155646e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4448275862068964e+00,-1.1556401823698712e+00,2.0401960867117136e-01,6.1109743652975883e+00,3.0313129140180326e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4586206896551723e+00,-1.1418245464214207e+00,1.8547425706956966e-01,5.9682202451690687e+00,2.7086343375368035e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4724137931034482e+00,-1.1297733233233245e+00,1.7842632867242225e-01,6.2739141596580161e+00,2.7068943253932247e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4862068965517241e+00,-1.1140115146396405e+00,1.6219220470470486e-01,5.8645316296996315e+00,2.2474258279149655e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.5000000000000000e+00,-1.1030476679804795e+00,1.5811958051801789e-01,5.3699783851963003e+00,2.1188740321500305e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
